place_id,name,rating,reviews_count,lat,lng,types,price_level,query
ChIJ0RbRyv0pQg0RS9u2jqDIbOE,Mercado San Antón,4.3,23054.0,40.4220799,-3.6976883,"establishment, point_of_interest",,things to do Chueca Madrid
ChIJeQ--ZogoQg0RpbSSHRBuj8U,Mercado de San Ildefonso,4.3,16902.0,40.4241999,-3.7007819,"establishment, food, point_of_interest, tourist_attraction",,things to do Chueca Madrid
ChIJy7mJftwpQg0R86MajG_lICk,Santa La Vaca,4.7,2173.0,40.4227772,-3.6984203,"establishment, food, point_of_interest, restaurant",,things to do Chueca Madrid
ChIJ7QQvzYYpQg0Rkivc2DMGAok,millsonic,5.0,2.0,40.4229322,-3.6976553,"establishment, point_of_interest",,things to do Chueca Madrid
ChIJ1zd1J4YoQg0RPzo0-Ojqaxc,Chueca,,,40.423093,-3.6995645,"neighborhood, political",,things to do Chueca Madrid
ChIJDybEZ4YoQg0RegC678Qhqo0,Why Not,4.1,1007.0,40.42167329999999,-3.6986217,"bar, establishment, point_of_interest",2.0,things to do Chueca Madrid
ChIJxxrErIcoQg0RDO1_CHdJ0Jw,Jc Rooms Chueca,4.3,1408.0,40.4210438,-3.700369299999999,"establishment, lodging, point_of_interest",,things to do Chueca Madrid
ChIJVzf2vhIpQg0RNpBOjVrmbgo,UNOGRAPHY (SELF-PORTRAIT STUDIO),5.0,3065.0,40.4221317,-3.6990193,"establishment, point_of_interest, tourist_attraction",,things to do Chueca Madrid
ChIJo9wFwoUoQg0Rua9b7U_bvjw,BEE BEER Chueca | Craft Beer Bar y Catas,4.6,1237.0,40.4219766,-3.6969158,"bar, establishment, food, liquor_store, point_of_interest, restaurant, store, travel_agency",2.0,things to do Chueca Madrid
ChIJIUwEzYcoQg0RET6itjYMRGk,La Tita Rivera,4.1,8761.0,40.4224138,-3.7003522,"bar, establishment, food, point_of_interest, restaurant",2.0,things to do Chueca Madrid
ChIJJ4va1zgpQg0RgrhxSanLtFM,Nath Holistica,5.0,32.0,40.4229322,-3.6976553,"establishment, health, point_of_interest",,things to do Chueca Madrid
ChIJK-rFoIgoQg0RPo3lpUsfip8,Hostal Chueca,4.1,1652.0,40.4232983,-3.6988217,"establishment, lodging, point_of_interest",,things to do Chueca Madrid
ChIJQ5bTAYYoQg0RA9R_rWod49g,D'Mystic Gay Bar Chueca Madrid,4.0,1075.0,40.4232559,-3.6981039,"bar, establishment, point_of_interest",2.0,things to do Chueca Madrid
ChIJ16fGUIYoQg0RkTrrF3MZh3U,Long Play Madrid - Nightclub in Chueca,4.5,361.0,40.4211492,-3.6998159,"bar, establishment, night_club, point_of_interest",,things to do Chueca Madrid
ChIJSdN1ib4oQg0RXicHcMBs1ss,Plaza del Marqués de Salamanca,4.2,695.0,40.429521,-3.6796072,"establishment, point_of_interest",,things to do Salamanca Madrid
ChIJJ7e34rgoQg0RtzcvbjH2QyM,Salamanca,,,40.4279488,-3.68675,"political, sublocality, sublocality_level_1",,things to do Salamanca Madrid
ChIJKx77DIQoQg0R_gppYNKr4c0,Metropolis Building,4.7,6164.0,40.4188668,-3.697318199999999,"establishment, point_of_interest",,things to do Salamanca Madrid
ChIJB4Rlo2omPw0R18UowbXnna8,Salamanca Cathedral,4.7,18641.0,40.9606371,-5.665915,"church, establishment, place_of_worship, point_of_interest, tourist_attraction",,things to do Salamanca Madrid
ChIJCVapUJMoQg0R51ojYhYrmIs,Museo Arte Público,4.1,515.0,40.433083,-3.6876175,"establishment, museum, point_of_interest, tourist_attraction",,things to do Salamanca Madrid
ChIJ7fF3jpYoQg0RcfOxYBExJrY,Mercado de la Paz,4.5,11296.0,40.4273724,-3.6857317,"establishment, food, point_of_interest, restaurant, tourist_attraction",2.0,things to do Salamanca Madrid
ChIJzVIWUCwmQg0RQTDN0r5DBWE,La Casa Encendida,4.5,6527.0,40.4059604,-3.699816999999999,"establishment, museum, point_of_interest, tourist_attraction",,things to do Lavapiés Madrid
ChIJu_erQjImQg0RSGdXtET1-HU,Mercado de San Fernando,4.4,13937.0,40.4075235,-3.7039824,"bar, book_store, establishment, food, point_of_interest, restaurant, store, tourist_attraction",,things to do Lavapiés Madrid
ChIJBXttECwmQg0RjBY61T08hLU,"""Esta es una Plaza""",4.7,393.0,40.4072919,-3.6984508,"establishment, park, point_of_interest",,things to do Lavapiés Madrid
ChIJ4WazPSomQg0R1N0AA7ske7w,Mercado Antón Martín,4.4,9958.0,40.4114986,-3.6988306,"establishment, point_of_interest, tourist_attraction",,things to do Lavapiés Madrid
ChIJJa2ChKMnQg0Rpmu4479ENFA,"Mural ""Chimpancé"" de Okuda y Bordalo II",4.5,71.0,40.4084029,-3.7045849,"establishment, point_of_interest, tourist_attraction",,things to do Lavapiés Madrid
ChIJAfJmaKsnQg0R8O835usk1F8,La Marimala de Lavapiés,4.7,180.0,40.4072793,-3.702459,"bar, establishment, food, point_of_interest",,things to do Lavapiés Madrid
ChIJo7E0ONMnQg0RTbutn0SeCdI,Parque Casino de la Reina,4.0,1585.0,40.4061947,-3.7047148,"establishment, park, point_of_interest, tourist_attraction",,things to do Lavapiés Madrid
ChIJ-cVv0ysmQg0RQTZu6BQr9nw,Sauna Lavapies,3.7,306.0,40.4103403,-3.6981386,"establishment, health, night_club, point_of_interest, spa",,things to do Lavapiés Madrid
ChIJ9SVJaesnQg0RS4Ze2fqiay4,"La Aguja Lavapiés - Música en Vinilo, Copas y Cerveza fría",4.5,293.0,40.4105452,-3.7007534,"bar, establishment, point_of_interest",1.0,things to do Lavapiés Madrid
ChIJixrIOismQg0RSKOhrb2fnUs,Sala Juglar,4.2,658.0,40.4097148,-3.702099399999999,"bar, establishment, point_of_interest",2.0,things to do Lavapiés Madrid
ChIJP5v_UysmQg0R3iqdeqQAIwI,House of Sombrerete,4.2,70.0,40.4081755,-3.7025512,"establishment, point_of_interest, tourist_attraction",,things to do Lavapiés Madrid
ChIJzVED5UInQg0RRtiw1gwSkYY,Exclusive Rooftop Bar Lavapies,4.3,38.0,40.4095488,-3.7019191,"bar, establishment, point_of_interest",,things to do Lavapiés Madrid
ChIJWeHejismQg0RBICxZJYIUeU,La Playa de Lavapiés,4.0,1922.0,40.4083311,-3.6994439,"bar, establishment, food, point_of_interest, restaurant",1.0,things to do Lavapiés Madrid
ChIJ_Xb5TNQnQg0ROELYXd0By8M,Café Pavón,4.1,2052.0,40.4100928,-3.7062591,"bar, establishment, food, point_of_interest, restaurant",1.0,things to do Lavapiés Madrid
ChIJvXmWmiwmQg0RQUt3MPyVBYY,Los Chuchis,4.5,1701.0,40.40737499999999,-3.7011556,"bar, establishment, food, point_of_interest, restaurant",1.0,things to do Lavapiés Madrid
ChIJsVuaDSsmQg0Raqc6BWbUbpg,Café Barbieri Restaurante,4.1,2979.0,40.4093006,-3.7008829,"bar, establishment, food, point_of_interest, restaurant",2.0,things to do Lavapiés Madrid
ChIJobdBPJsnQg0R7_5RYQk9QOU,Citynizer Plaza - Lavapiés,4.3,1022.0,40.4111651,-3.706012899999999,"bar, establishment, food, point_of_interest, restaurant",2.0,things to do Lavapiés Madrid
ChIJX5jnfHgoQg0R7ejf9iuJZKI,Garden of the Prince of Anglona,4.3,2746.0,40.413523,-3.7114417,"establishment, point_of_interest, tourist_attraction",,things to do La Latina Madrid
ChIJASUJC3goQg0RREuVVQN2z5w,La Musa Latina,4.4,6864.0,40.4127644,-3.7119158,"bar, establishment, food, point_of_interest, restaurant",2.0,things to do La Latina Madrid
ChIJEbnaGjsoQg0RAA1e4eYbR1w,Latin Gate,4.7,21.0,40.4394379,-3.7314961,"establishment, point_of_interest",,things to do La Latina Madrid
ChIJlyS4XdYnQg0R0HvNvGO4seU,Mercado de la Cebada,4.3,9319.0,40.4109912,-3.7098772,"establishment, point_of_interest, store",,things to do La Latina Madrid
ChIJVUKvK3YoQg0ROZkJwsFy10w,Las Vistillas Garden,4.3,5820.0,40.4125885,-3.7154567,"establishment, park, point_of_interest, tourist_attraction",,things to do La Latina Madrid
ChIJCd5rR9gnQg0RUIJOfg7D19Y,Royal Basilica of Saint Francis the Great,4.7,8567.0,40.4104996,-3.7145483,"church, establishment, museum, place_of_worship, point_of_interest, tourist_attraction",,things to do La Latina Madrid
ChIJs54xcOUnQg0RYnV94hXDn4U,Parque de la Cuña Verde de Latina,4.3,4029.0,40.3999926,-3.7486467,"establishment, park, point_of_interest, tourist_attraction",,things to do La Latina Madrid
ChIJG1RQRRGJQQ0RNF0bKUI7i68,Laguna La Latina,4.7,6.0,40.3429607,-3.7648807,"establishment, park, point_of_interest",,things to do La Latina Madrid
ChIJvyD4IdYnQg0RpN614B-ee3Y,Casa Lucas,4.6,1933.0,40.4123164,-3.70942,"bar, establishment, food, point_of_interest, restaurant",2.0,things to do La Latina Madrid
ChIJyXJjMdQnQg0RPMdO34hY4dc,El Rastro (Outdoor market),4.3,416.0,40.4108036,-3.7070998,"establishment, point_of_interest",,things to do La Latina Madrid
ChIJDzMLBngoQg0RtqAM4XHTqYE,Plaza del Granado,5.0,1.0,40.4128852,-3.7124938,"establishment, park, point_of_interest",,things to do La Latina Madrid
ChIJsdaWKwOJQQ0R3QYBj9ZAyKc,Lago artificial,4.1,7.0,40.3992155,-3.7461602,"establishment, point_of_interest, tourist_attraction",,things to do La Latina Madrid
ChIJc_YO39cnQg0Rop41Ik-8Wkg,Capilla de Nuestra Señora y de San Juan de Letrán,4.6,154.0,40.4125065,-3.7115868,"church, establishment, place_of_worship, point_of_interest, tourist_attraction",,things to do La Latina Madrid
ChIJiVnTI7MnQg0R76iD4ww_5Mw,Secretos de Lola Blancanieves,4.3,6993.0,40.41244289999999,-3.7090415,"establishment, food, point_of_interest, restaurant",2.0,things to do La Latina Madrid
ChIJmyoT0T8pQg0RfXzsI8VCaqA,Museo Metro Chamartín,4.5,2394.0,40.4731803,-3.6830994,"establishment, museum, point_of_interest",,things to do Chamartín Madrid
ChIJy2ysG40pQg0RGZ4Pu3O6_L8,F1® Arcade Madrid,4.9,312.0,40.45400799999999,-3.691087,"bar, establishment, food, point_of_interest, restaurant",,things to do Chamartín Madrid
ChIJwdHqfxUpQg0RVpK7cgUW6yk,Chamartín-Clara Campoamor,3.5,7558.0,40.4721436,-3.6825397,"establishment, point_of_interest, train_station, transit_station",,things to do Chamartín Madrid
ChIJNanNArUpQg0R4WotgoMmv-U,Room Xpa - Masaje Erótico Madrid,5.0,16.0,40.4611934,-3.686874199999999,"establishment, point_of_interest",,things to do Chamartín Madrid
ChIJ_bXZpkEpQg0RhtZa4OpT--I,Bowling Chamartín,4.3,3938.0,40.4711234,-3.6828952,"bowling_alley, establishment, point_of_interest, store",,things to do Chamartín Madrid
ChIJA4pMcv4pQg0RT-VTzeMQowA,Tranvía antiguo de Pinar de Chamartín,4.9,8.0,40.4800581,-3.6667956,"establishment, point_of_interest",,things to do Chamartín Madrid
ChIJfWqoRO4oQg0RJmsBJPRvXB4,Monument of Queen Isabella I the Catholic,4.4,65.0,40.4403125,-3.6907474,"establishment, point_of_interest",,things to do Chamartín Madrid
ChIJEy9zi3AlQg0R5tflvkTaySo,Fundación Canal - Sala Castellana 214,4.5,6379.0,40.4641612,-3.6883998,"art_gallery, establishment, museum, park, point_of_interest, store",,things to do Chamartín Madrid
ChIJnaFcVAwpQg0RlPnGohdnmVk,"La ""Vieja Dama"" de Chamartín",3.5,4.0,40.4731895,-3.6788802,"establishment, museum, point_of_interest",,things to do Chamartín Madrid
ChIJ4xvHnYcpQg0Rbz0seAtH2JQ,Patio Andaluz,4.5,2.0,40.4355453,-3.6925234,"establishment, point_of_interest",,things to do Chamartín Madrid
ChIJKRr7UFInQg0RVrHZhJF4ntg,El Duende del Retiro,4.6,53.0,40.4164268,-3.679330299999999,"establishment, point_of_interest",,things to do Retiro Madrid
ChIJmx4vAgApQg0RKc5KVest8_A,Estanque del Palacio de Cristal,4.7,137.0,40.4138111,-3.6813631,"establishment, point_of_interest",,things to do Retiro Madrid
ChIJkQMEd5EpQg0RpzVdy98Equg,Parterre Garden,4.7,219.0,40.4152449,-3.687805399999999,"establishment, point_of_interest",,things to do Retiro Madrid
ChIJD8fOWAApQg0R7e8tumUkf0U,Puerta de Madrid del Parque de Retiro,4.8,29.0,40.421147,-3.6819726,"establishment, point_of_interest",,things to do Retiro Madrid
ChIJ0WCf-n0oQg0Ru2X3tgJX-lU,Lamucca del Carmen,4.3,10892.0,40.4190177,-3.7028457,"establishment, food, point_of_interest, restaurant",,restaurants Madrid center
ChIJS2Zl4r4pQg0RM8c_HYVr9FM,Chez Madrid,4.6,862.0,40.4148111,-3.6947031,"cafe, establishment, food, point_of_interest, restaurant, store",,restaurants Madrid center
ChIJrWmK6IAoQg0RBhKC7okwjF4,Restaurante La Catedral,4.0,5468.0,40.4165046,-3.7010618,"establishment, food, point_of_interest, restaurant",1.0,restaurants Madrid center
ChIJpVGJOEQpQg0R2jeclAx8S_I,Brisket Restaurante,4.8,1879.0,40.414289,-3.690141999999999,"establishment, food, point_of_interest, restaurant",2.0,restaurants Madrid center
ChIJJywhm6kpQg0R50IeUrlZr8Q,Restaurante Lola Sí Mola,4.6,2683.0,40.41321,-3.69658,"establishment, food, point_of_interest, restaurant",2.0,restaurants Madrid center
ChIJodXF12QoQg0RdOQC3ctDJpQ,Nice To Meet You Restaurant & Lounge,4.7,4739.0,40.4233495,-3.7104527,"bar, establishment, food, point_of_interest, restaurant",3.0,restaurants Madrid center
ChIJrV93tSkmQg0RXI9ZwkWEyhs,La Malontina,4.7,3140.0,40.4117951,-3.695416,"establishment, food, point_of_interest, restaurant",2.0,restaurants Madrid center
ChIJh5B6qGknQg0R13joyqXk1ik,El Sur de Moratín,4.5,1510.0,40.4124973,-3.6970534,"establishment, food, point_of_interest, restaurant",2.0,restaurants Madrid center
ChIJcdNLzdcpQg0RVzcdqEmBzfs,Gourmet Experience Gran Vía,4.4,2575.0,40.4195161,-3.7049295,"establishment, food, point_of_interest, restaurant",2.0,restaurants Madrid center
ChIJB8W--mEoQg0RdHFFdjOANnQ,Ochenta Grados Malasaña,4.5,8103.0,40.4286929,-3.7034745,"establishment, food, point_of_interest, restaurant",2.0,restaurants Malasaña Madrid
ChIJsYUYmmEoQg0RXsenuUxObPU,Dolores y Lola,4.7,880.0,40.4290278,-3.704883299999999,"bar, cafe, establishment, food, point_of_interest, restaurant, store",1.0,restaurants Malasaña Madrid
ChIJnaTbabMpQg0RXQfCSh-wOG8,Loca Obsesión Malasaña | Brunch Madrid,4.9,740.0,40.4232529,-3.703689,"cafe, establishment, food, point_of_interest, restaurant, store",,restaurants Malasaña Madrid
ChIJabiNDeMpQg0RqEH1keNYBAU,Boom Boom Ciao,4.7,7945.0,40.4285438,-3.7032247,"establishment, food, point_of_interest, restaurant",,restaurants Malasaña Madrid
ChIJ4-PMfWIoQg0RifHmlV7q74g,Okashi Sanda,4.7,3825.0,40.42575009999999,-3.7032679,"establishment, food, point_of_interest, restaurant",2.0,restaurants Malasaña Madrid
ChIJBYaXUGIoQg0RAIlKM0o3jio,Casa Macareno,4.6,4497.0,40.4259636,-3.7047437,"establishment, food, point_of_interest, restaurant",2.0,restaurants Malasaña Madrid
ChIJ69grEH0oQg0RVXdXtxPx80I,"Desengaño 13 - Restaurante en Malasaña, Gran Via",4.5,2194.0,40.421006,-3.7044281,"establishment, food, point_of_interest, restaurant",2.0,restaurants Malasaña Madrid
ChIJ310hFmMoQg0R7V6AHaJmcz4,Pez Tortilla,4.5,10726.0,40.4242754,-3.7065235,"bar, establishment, food, point_of_interest, restaurant",1.0,restaurants Malasaña Madrid
ChIJu1h3Tn0oQg0RR9opVhNF4Ck,Perro y la Galleta - Restaurant,4.3,3753.0,40.4226761,-3.7036113,"establishment, food, point_of_interest, restaurant",2.0,restaurants Malasaña Madrid
ChIJY4KPo2UoQg0RJHVUMCkDw9M,El Jardín Secreto Madrid,4.3,4885.0,40.4258057,-3.7115025,"bar, cafe, establishment, food, point_of_interest, restaurant, store",2.0,restaurants Malasaña Madrid
ChIJ82HjW4YpQg0R3w9pl6LUKpM,Canalla Tacos y Tragos Malasaña,4.7,125.0,40.4231393,-3.7043657,"establishment, food, point_of_interest, restaurant",,restaurants Malasaña Madrid
ChIJNQhNBI0pQg0RTfVczDR9MU4,Lab84 Malasaña,4.8,3438.0,40.4221216,-3.7030458,"bar, establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",2.0,restaurants Malasaña Madrid
ChIJuZ-oRmopQg0RpYDgNgBPwtw,80/20 - Restaurante Malasaña,4.7,526.0,40.42912219999999,-3.7038526,"establishment, food, point_of_interest, restaurant",,restaurants Malasaña Madrid
ChIJywBgc2IoQg0RbqlxYGstetg,Velarde 13,4.6,1037.0,40.42684,-3.70319,"bar, establishment, food, liquor_store, point_of_interest, restaurant, store",1.0,restaurants Malasaña Madrid
ChIJf-WOiOUpQg0RkEHzuKIHHZw,Calpulli - Restaurante Mexicano Auténtico y Casero - Malasaña Madrid,4.9,70.0,40.42877259999999,-3.7041475,"establishment, food, point_of_interest, restaurant",,restaurants Malasaña Madrid
ChIJfWmVyOwpQg0RUByC4zLkQCs,Taquería Tacoctelería : Restaurante Mexicano y Coctelería en Malasaña,4.7,3363.0,40.42103820000001,-3.7021806,"bar, establishment, food, point_of_interest, restaurant",,restaurants Malasaña Madrid
ChIJxy1qjGIoQg0RsM3IvzrqCYw,El Balcón de Malasaña,4.2,1698.0,40.4251899,-3.7039343,"bar, cafe, establishment, food, point_of_interest, restaurant, store",2.0,restaurants Malasaña Madrid
ChIJc6JSnIUoQg0RP3HpASRiRzk,Casa Marius,4.2,2089.0,40.42246,-3.69537,"establishment, food, point_of_interest, restaurant",2.0,restaurants Chueca Madrid
ChIJbS6xTbEpQg0RAhJSRPxL03s,Taberna el Buo,3.8,1786.0,40.4232169,-3.6983205,"bar, establishment, food, point_of_interest, restaurant",2.0,restaurants Chueca Madrid
ChIJkWzWJFYpQg0Rdo_ybceIiu8,Ramen Shifu- Chueca,4.7,2882.0,40.4207563,-3.6999867,"establishment, food, point_of_interest, restaurant",1.0,restaurants Chueca Madrid
ChIJvbTaRWIpQg0RNDY9479k4sU,La Kama Garden.,4.5,834.0,40.4228254,-3.699927,"establishment, food, point_of_interest, restaurant",,restaurants Chueca Madrid
ChIJoRRuaH8pQg0RvMPAz4bgjio,Kazu,4.8,1095.0,40.424363,-3.6973926,"establishment, food, point_of_interest, restaurant",1.0,restaurants Chueca Madrid
ChIJieKSiNQpQg0RZoUmD_ul7IM,"Lalina Bravas, Tapas y copas. Restaurante Gluten-free en Chueca",4.3,1735.0,40.4226209,-3.6964781,"establishment, food, point_of_interest, restaurant",1.0,restaurants Chueca Madrid
ChIJiblD2NspQg0RnF0V82FGnN4,Restaurante Carbón,4.5,11252.0,40.432808,-3.6781476,"establishment, food, point_of_interest, restaurant",3.0,restaurants Salamanca Madrid
ChIJdw6PSPgpQg0RQOUMsuL9Egg,Casa Julián | Restaurante Barrio Salamanca,4.4,986.0,40.4290657,-3.6855006,"establishment, food, point_of_interest, restaurant",2.0,restaurants Salamanca Madrid
ChIJDYuxgVYpQg0RSwkW62uKMlw,Pagus Brasa Calabresa | Restaurante italiano Barrio Salamanca,4.7,626.0,40.4312096,-3.6773928,"establishment, food, meal_delivery, point_of_interest, restaurant",2.0,restaurants Salamanca Madrid
ChIJrVv2qS0pQg0R0steL1Zv2p0,El Gran Asador Lecanda,4.6,705.0,40.425816,-3.6851837,"establishment, food, point_of_interest, restaurant",,restaurants Salamanca Madrid
ChIJHdnMq5UoQg0RwLxb_sl_r5o,Taberna Puerto Lagasca,4.4,955.0,40.4311397,-3.6848427,"bar, establishment, food, point_of_interest, restaurant",2.0,restaurants Salamanca Madrid
ChIJYQ-auNUnQg0Rqa-3bc3f5T8,Toga Restaurante,4.7,3040.0,40.4110744,-3.7066678,"bar, establishment, food, point_of_interest, restaurant",2.0,restaurants Lavapiés Madrid
ChIJecZkQSomQg0RTRWHqmzTAuY,Restaurante La Esperanza,4.5,2615.0,40.4114612,-3.6994021,"bar, establishment, food, point_of_interest, restaurant",2.0,restaurants Lavapiés Madrid
ChIJlclfyIMnQg0Rl1C218BIpv8,Tatema Madrid,4.5,1466.0,40.4082989,-3.6992193,"establishment, food, point_of_interest, restaurant",,restaurants Lavapiés Madrid
ChIJhTceECsmQg0R6_SF_c2Mo8Q,Bar Melo's Lavapiés,4.4,3889.0,40.4097954,-3.701084099999999,"bar, establishment, food, point_of_interest, restaurant",1.0,restaurants Lavapiés Madrid
ChIJw6D0ZgAnQg0RtgHNE3YV8dY,Rambal,4.5,401.0,40.4118255,-3.7031272,"establishment, food, point_of_interest, restaurant",,restaurants Lavapiés Madrid
ChIJb--hcSkmQg0RQJurZ9RM3dY,Mas Al Sur,4.3,5429.0,40.4100538,-3.6969465,"bar, establishment, food, point_of_interest, restaurant",1.0,restaurants Lavapiés Madrid
ChIJ31PkD9UnQg0RDKNFqQcPIqw,Taberna Antonio Sánchez - 1787 - La Taberna más antigua de Madrid,4.3,2687.0,40.4111281,-3.7048072,"establishment, food, meal_takeaway, point_of_interest, restaurant",2.0,restaurants Lavapiés Madrid
ChIJmepX4yomQg0RgNvLdNXOPS4,Moharaj,4.5,2467.0,40.4109796,-3.7006743,"establishment, food, point_of_interest, restaurant",1.0,restaurants Lavapiés Madrid
ChIJ3w4hGUgnQg0RUBe1u11PXiw,Taberna pirámide,4.8,176.0,40.4106742,-3.6993909,"establishment, food, point_of_interest, restaurant",,restaurants Lavapiés Madrid
ChIJeQOLu-wnQg0RWMB_J6xXJYo,Bresca,4.5,4200.0,40.4107014,-3.6994784,"establishment, food, point_of_interest, restaurant",2.0,restaurants Lavapiés Madrid
ChIJB4WdJOUnQg0R2o8RbtoZLLo,La Lorenza,4.5,1022.0,40.4088255,-3.6989183,"bar, establishment, food, point_of_interest, restaurant",2.0,restaurants Lavapiés Madrid
ChIJ0fx4SyomQg0RhKehP8f6ggs,"Piccola Trattoria, Madrid",4.6,886.0,40.4105841,-3.699373199999999,"establishment, food, point_of_interest, restaurant",2.0,restaurants Lavapiés Madrid
ChIJmQKyyC4mQg0RhfVjmzxTrKQ,O Pazo de Lugo La Canibal,4.2,2577.0,40.4075336,-3.696494699999999,"bar, establishment, food, point_of_interest, restaurant",2.0,restaurants Lavapiés Madrid
